customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_limit,credit_utilization_ratio,num_open_loan,repayment_history_score,dpd_last_3_month,num_hard_inquiry_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST_22031,28,Male,Rural,187423,55727,88406,171220,0.516329868006074,3,42,5,4,65537,115477,570317,5,stable
CUST_22032,49,Female,Urban,264990,185258,280215,959965,0.29190126723370124,6,8,26,0,90541,163769,493796,55,stable
CUST_22033,30,Male,Urban,123901,63556,55628,912851,0.060938751231033324,4,97,53,2,59836,68849,657609,13,stable
CUST_22034,25,Male,Semi-Urban,21464,7803,252422,341447,0.7392713949749156,6,22,17,0,96516,165864,296055,22,stable
CUST_22035,31,Male,Semi-Urban,188604,74743,401892,969593,0.41449556669654175,7,57,73,0,82893,306590,518447,23,stable
CUST_22036,24,Female,Rural,262852,173432,80693,733738,0.10997522276343873,7,97,63,4,99572,395364,90415,55,stable
CUST_22037,55,Male,Rural,161379,67062,262463,831077,0.31581068902159487,4,73,0,0,4622,114086,625046,46,stable
CUST_22038,32,Male,Rural,181597,58210,200525,456517,0.43924979792647373,4,41,17,3,43715,457333,168789,41,stable
CUST_22039,41,Female,Urban,263399,97943,324208,160658,1.2,3,94,55,4,38475,111039,628721,40,stable
CUST_22040,36,Female,Urban,23700,11022,207391,465636,0.44539296789767113,1,41,16,1,28317,47817,190512,32,stable
CUST_22041,34,Female,Urban,252883,70516,189458,511732,0.37022894796495043,2,18,70,2,26880,411426,945553,19,stable
CUST_22042,41,Female,Urban,140376,31653,450642,570070,0.7905029206939499,7,86,18,0,94663,365945,750319,15,increase
CUST_22043,47,Male,Semi-Urban,289136,116182,231026,560695,0.41203506362639225,2,91,1,2,14520,187937,588960,18,stable
CUST_22044,56,Male,Rural,269847,174894,377062,104124,1.2,2,44,14,0,41881,119894,900869,55,stable
CUST_22045,21,Male,Rural,263004,174516,106523,240324,0.44324744927680965,5,9,70,2,79262,308055,887426,32,stable
CUST_22046,21,Male,Semi-Urban,56659,34910,134759,347052,0.3882962783675069,6,63,39,3,64921,320092,90712,7,stable
CUST_22047,42,Male,Semi-Urban,107600,30688,237556,782396,0.30362629665795837,3,33,79,5,70300,143113,572447,20,stable
CUST_22048,35,Female,Urban,106550,23908,175814,473020,0.3716840725550717,3,0,53,4,68237,427146,472894,26,stable
CUST_22049,40,Male,Rural,251097,116494,122012,881700,0.13838266984235,3,42,64,3,55754,449956,339069,27,stable
CUST_22050,23,Female,Rural,93926,50569,495646,490108,1.0112995503031985,6,84,34,5,60694,347359,295466,4,stable
CUST_22051,34,Female,Semi-Urban,31345,16549,111254,733172,0.15174338354437977,7,49,56,3,43859,364809,620011,30,stable
CUST_22052,29,Male,Rural,100600,33729,231591,223139,1.0378777354025965,7,95,2,2,53733,262081,376391,2,stable
CUST_22053,39,Male,Semi-Urban,200399,73961,135425,64789,1.2,7,44,86,5,19855,34391,305832,28,decrease
CUST_22054,54,Male,Rural,96111,65720,260859,285166,0.9147619281401008,2,50,57,1,28870,114275,575962,48,stable
CUST_22055,24,Female,Semi-Urban,261596,108137,467100,232521,1.2,4,8,79,2,64583,14786,287491,11,stable
CUST_22056,53,Female,Urban,30732,16107,365316,538236,0.6787282901924063,7,10,83,3,58137,262785,750330,25,stable
CUST_22057,57,Female,Rural,222721,100298,472914,567830,0.8328443372136026,7,76,48,3,37682,171408,911217,46,stable
CUST_22058,22,Male,Urban,295460,185368,62740,953394,0.06580700109293744,7,90,62,2,59452,179041,836792,11,stable
CUST_22059,47,Female,Semi-Urban,182720,113075,163265,774762,0.21072923039591512,4,52,22,5,25274,490721,605475,59,stable
CUST_22060,37,Female,Rural,284640,149282,278260,434193,0.6408670798469804,3,36,4,0,3834,345944,896718,40,stable
CUST_22061,51,Female,Rural,149904,99815,31226,313650,0.09955683086242627,7,81,79,4,91180,205287,566888,51,stable
CUST_22062,26,Female,Urban,206374,62710,225923,450924,0.5010223452289078,6,81,15,4,59556,401675,584529,16,stable
CUST_22063,51,Male,Urban,29513,13820,347855,989228,0.35164289728960363,2,10,88,4,6541,193977,939202,30,stable
CUST_22064,23,Female,Semi-Urban,219995,69789,16319,361661,0.04512236597255441,7,28,42,0,88200,211997,948230,53,stable
CUST_22065,23,Male,Urban,84899,21331,143495,614028,0.23369455464571648,3,46,39,0,31528,252246,591646,19,stable
CUST_22066,53,Male,Rural,142627,83582,373696,725617,0.5150044720561949,2,85,50,5,37410,218811,453130,37,stable
CUST_22067,33,Male,Rural,153452,77700,36835,456545,0.08068207953213813,4,94,82,0,47839,170513,605175,42,stable
CUST_22068,41,Male,Rural,228890,57671,477663,336107,1.2,5,9,79,5,68120,318090,908478,21,decrease
CUST_22069,57,Female,Rural,298114,207015,347214,787565,0.44087027737393103,4,43,45,3,86501,363830,816025,8,stable
CUST_22070,36,Male,Urban,80266,19413,186491,753637,0.24745467645564112,5,1,3,5,99955,88622,434306,5,stable
CUST_22071,41,Male,Urban,91569,49780,250239,326456,0.7665320900825838,1,6,55,0,13527,246391,100962,57,stable
CUST_22072,33,Female,Semi-Urban,115347,57906,326166,558286,0.5842274389828869,6,59,84,0,22453,479368,304452,26,stable
CUST_22073,24,Female,Urban,188572,76767,329841,202706,1.2,2,54,64,1,76150,251012,670784,17,stable
CUST_22074,51,Female,Semi-Urban,102865,64850,370737,585524,0.6331713132168793,6,63,17,2,59727,23366,58283,3,stable
CUST_22075,29,Female,Urban,87340,32730,448606,600906,0.7465493771072348,7,3,29,4,36208,77803,579929,26,stable
CUST_22076,53,Male,Urban,299014,182838,466452,833894,0.5593660585158305,1,39,49,1,8792,165375,670253,53,stable
CUST_22077,57,Female,Rural,227145,112816,184008,365200,0.503855421686747,2,69,55,4,86439,87838,938821,12,stable
CUST_22078,57,Female,Urban,185445,73484,276697,543204,0.5093795332876783,7,53,61,5,91323,199496,913200,13,stable
CUST_22079,44,Male,Semi-Urban,173738,64618,377273,266541,1.2,3,78,20,0,66870,486984,275363,28,stable
CUST_22080,45,Male,Rural,170169,56245,332411,344189,0.9657804287760504,6,27,72,0,56707,220837,764519,23,stable
CUST_22081,49,Female,Urban,195511,40783,453463,774831,0.5852411687193724,2,1,64,2,21909,224016,902164,53,stable
CUST_22082,56,Male,Rural,177602,90645,349540,658174,0.5310753691273128,5,42,86,1,34992,494174,474174,51,stable
CUST_22083,35,Female,Rural,22843,9759,318268,156199,1.2,1,18,90,2,14647,135158,212852,9,stable
CUST_22084,38,Female,Rural,186556,68764,241110,471295,0.5115904051602499,2,89,56,5,54323,442584,418769,28,stable
CUST_22085,40,Male,Semi-Urban,123021,35399,386231,183284,1.2,3,45,11,2,89912,105179,105718,51,stable
CUST_22086,25,Male,Semi-Urban,70257,14084,493186,218922,1.2,7,15,58,0,64376,344770,652830,35,stable
CUST_22087,38,Male,Urban,192224,103390,173080,828341,0.20894776426616574,6,88,15,3,17560,118469,63715,55,stable
CUST_22088,21,Male,Rural,288285,181579,115023,752370,0.15288089636747876,4,32,60,3,87135,226050,466576,30,stable
CUST_22089,39,Female,Urban,75233,28270,279046,688479,0.40530793241333435,2,27,24,5,53300,9731,507939,49,stable
CUST_22090,43,Female,Semi-Urban,281996,132704,153722,139757,1.0999234385397512,4,87,71,2,67866,290744,615281,45,stable
CUST_22091,46,Male,Rural,159661,79683,269804,600673,0.4491695148608311,1,91,84,2,44510,238279,423425,21,stable
CUST_22092,49,Female,Semi-Urban,127291,41189,83531,222165,0.3759863164764927,1,87,49,4,28371,340299,788084,59,stable
CUST_22093,54,Male,Rural,99915,44360,419235,388093,1.0802436529388575,7,87,27,2,13061,205466,598808,4,stable
CUST_22094,39,Female,Rural,93108,49615,456992,59000,1.2,1,30,68,2,36551,35973,931521,2,stable
CUST_22095,38,Female,Rural,204609,130569,467254,752383,0.6210321073176827,6,60,64,2,64654,404997,177333,52,stable
CUST_22096,22,Female,Urban,148365,89520,409678,383198,1.069102657111989,4,75,52,4,87849,309243,898308,50,stable
CUST_22097,47,Female,Semi-Urban,118470,75188,44069,721238,0.06110188315091551,5,41,90,0,30141,6887,738419,2,stable
CUST_22098,26,Female,Semi-Urban,257827,180077,302780,615094,0.49224996504599294,6,70,38,3,47468,214095,650568,7,stable
CUST_22099,59,Female,Semi-Urban,266506,88248,447366,810100,0.5522355264782126,6,27,22,5,50218,354853,546694,26,stable
CUST_22100,26,Male,Rural,124603,70185,113579,208745,0.5441040503964166,7,26,45,0,96320,480651,763416,39,stable
CUST_22101,26,Male,Urban,124230,59712,374281,548150,0.6828076256499134,7,25,78,5,65483,261643,384205,1,stable
CUST_22102,51,Male,Urban,204492,100812,221589,892304,0.24833352758701072,6,57,83,4,1197,274462,61258,47,stable
CUST_22103,50,Female,Urban,287079,98972,418823,617533,0.6782196255098918,1,60,2,4,2067,478011,338524,0,stable
CUST_22104,41,Male,Urban,206684,129053,294225,649193,0.453216531909617,3,9,41,1,95744,16270,611213,12,stable
CUST_22105,38,Female,Rural,48987,29127,358644,201601,1.2,6,96,74,5,62654,302379,883454,37,decrease
CUST_22106,43,Female,Rural,196239,119844,272279,464326,0.5863961957762435,1,25,71,5,76613,186265,182460,41,stable
CUST_22107,58,Female,Urban,21822,15242,96918,481645,0.20122289237924199,3,70,49,5,92033,364501,437166,12,stable
CUST_22108,43,Male,Urban,299174,106048,422879,392102,1.0784923310771177,7,87,84,3,68000,63373,218829,3,decrease
CUST_22109,48,Female,Semi-Urban,81430,55971,433105,154493,1.2,5,71,56,5,57117,392707,284886,29,stable
CUST_22110,56,Female,Rural,136018,41456,474405,940434,0.5044532630679027,7,36,81,3,98796,106128,580103,50,stable
CUST_22111,45,Male,Urban,226212,55496,334394,284747,1.1743547781012618,3,3,80,5,34227,416179,698658,34,decrease
CUST_22112,27,Male,Rural,189153,38800,210368,273250,0.7698737419945105,6,72,50,5,98592,31775,715366,20,increase
CUST_22113,38,Male,Semi-Urban,192840,61158,308310,351241,0.877773380670252,2,56,62,5,63762,359215,707651,25,decrease
CUST_22114,40,Female,Urban,224271,79903,466089,704110,0.6619548081975828,6,21,18,5,25813,132327,954200,1,stable
CUST_22115,25,Female,Rural,197780,70129,459889,170562,1.2,4,44,83,2,38428,15312,418302,29,stable
CUST_22116,38,Male,Rural,173186,115162,33093,856374,0.038643162917136674,5,55,18,0,88310,292547,814708,6,stable
CUST_22117,53,Female,Rural,232226,82797,352010,239804,1.2,1,10,78,0,85544,366602,777171,55,stable
CUST_22118,35,Female,Rural,72140,38207,386358,53724,1.2,2,78,64,5,56716,433009,243279,16,decrease
CUST_22119,55,Female,Rural,21104,14618,410267,352004,1.1655180054772105,3,99,32,0,67561,43574,786253,31,stable
CUST_22120,21,Male,Rural,165913,57567,416184,697625,0.5965726572298872,6,18,70,3,29483,12289,161841,11,stable
CUST_22121,41,Female,Semi-Urban,267081,183660,93426,993504,0.09403686346506909,6,17,80,4,46025,48383,666102,21,stable
CUST_22122,28,Male,Rural,207975,120901,214545,607598,0.3531035322696915,2,11,9,4,51875,262841,828507,43,stable
CUST_22123,27,Male,Semi-Urban,282983,171559,103148,404995,0.2546895640686922,7,22,13,2,88165,244208,700045,20,stable
CUST_22124,50,Male,Semi-Urban,270076,130809,433732,667640,0.6496495117128992,2,59,17,1,66532,356769,390281,23,stable
CUST_22125,58,Female,Rural,122770,72288,38086,800043,0.04760494123440865,5,96,85,3,99919,114725,944232,47,stable
CUST_22126,55,Female,Urban,259346,130970,311074,715400,0.4348252725747833,2,81,85,1,54685,241822,196981,21,stable
CUST_22127,22,Female,Rural,67057,29665,283900,172759,1.2,5,81,76,0,27446,248050,513974,34,stable
CUST_22128,28,Male,Semi-Urban,44435,27864,22697,567862,0.039969217873356555,1,39,23,0,56908,427463,585689,0,stable
CUST_22129,58,Male,Rural,85420,52137,255924,403756,0.6338580726973717,2,76,88,5,61609,16597,567986,50,stable
CUST_22130,24,Female,Rural,133444,53107,15004,545606,0.02749969758397085,1,59,62,4,34644,357299,527202,50,stable
CUST_22131,57,Female,Rural,48579,10723,196710,941701,0.20888795912927777,5,93,88,4,3220,140102,946373,32,increase
CUST_22132,41,Male,Semi-Urban,163860,108643,336808,87068,1.2,7,43,70,5,40609,93595,375513,29,decrease
CUST_22133,33,Female,Semi-Urban,157142,92898,219337,164615,1.2,4,53,50,5,98040,49378,504524,51,stable
CUST_22134,29,Male,Semi-Urban,192595,121122,53514,642666,0.0832687585775504,1,53,78,1,74258,371004,543752,32,stable
CUST_22135,49,Male,Urban,209806,44447,44990,618638,0.07272427493946379,5,86,58,5,59321,220647,977271,13,increase
CUST_22136,44,Male,Urban,267531,170426,481958,375314,1.2,3,84,16,2,97010,24950,440675,14,stable
CUST_22137,36,Male,Urban,259608,112785,356498,163689,1.2,2,66,1,4,74202,352529,778613,40,stable
CUST_22138,32,Female,Urban,190341,124708,447170,324139,1.2,6,50,42,5,22215,438530,769894,22,stable
CUST_22139,22,Male,Rural,63719,34794,85341,443782,0.19230387893154746,4,17,53,3,64166,93620,728427,25,stable
CUST_22140,39,Male,Urban,41544,17150,99038,829563,0.11938574888224282,3,92,48,3,20544,345250,732792,53,stable
CUST_22141,50,Female,Urban,56958,14914,71730,731289,0.09808707638156734,2,83,0,1,28080,441642,996378,15,increase
CUST_22142,36,Male,Urban,272876,130657,221021,622626,0.3549819634901209,1,5,9,0,74711,178857,542822,19,stable
CUST_22143,44,Male,Rural,96604,53563,232955,413727,0.5630645328924629,5,50,5,5,33650,334341,699903,30,stable
CUST_22144,33,Male,Urban,134675,87811,40352,277753,0.14528015899018193,5,73,22,0,41987,182050,621466,0,stable
CUST_22145,25,Male,Urban,143793,92409,76809,180140,0.42638503386255133,3,73,74,2,27930,407496,170222,17,stable
CUST_22146,43,Female,Urban,257477,84793,16661,87088,0.19131223589932023,4,36,27,5,64317,335123,122083,32,stable
CUST_22147,58,Female,Semi-Urban,72799,17292,462153,829513,0.5571377422656426,7,78,41,0,88687,300493,903277,53,increase
CUST_22148,51,Female,Urban,203630,88552,489059,537060,0.9106226492384464,4,7,47,1,89166,329709,57087,57,stable
CUST_22149,37,Female,Urban,130583,44165,466367,637237,0.7318580057341303,5,70,19,4,2597,167170,690560,48,stable
CUST_22150,23,Male,Urban,74448,26705,434841,638535,0.6809979092767037,1,49,78,2,96995,15027,520112,48,stable
CUST_22151,46,Male,Rural,65868,35154,471069,445288,1.0578973608091842,3,60,79,2,9248,495422,200599,39,stable
CUST_22152,33,Female,Urban,165085,94643,22186,762271,0.029105134525647704,3,99,69,3,91386,124535,580411,47,stable
CUST_22153,58,Male,Urban,74240,42076,330451,750858,0.4400978613799147,6,46,74,2,16173,142216,765503,51,stable
CUST_22154,42,Female,Semi-Urban,272020,165554,190434,597494,0.3187211921793357,5,19,7,0,3996,432880,540620,10,stable
CUST_22155,41,Male,Semi-Urban,183739,40740,428355,824081,0.5197972044010237,5,91,50,2,85217,89282,518113,17,increase
CUST_22156,49,Female,Rural,127962,87358,386431,95993,1.2,1,70,12,4,82399,389075,329503,11,stable
CUST_22157,59,Female,Rural,124625,46016,268031,200165,1.2,6,89,41,0,51075,70975,249501,19,stable
CUST_22158,25,Female,Urban,266437,102192,123964,374993,0.3305768374342988,3,0,51,1,47130,420098,854115,49,stable
CUST_22159,34,Female,Semi-Urban,33474,17273,21969,488970,0.044929136756856246,3,23,30,5,26731,247014,769710,54,stable
CUST_22160,38,Male,Rural,72781,22758,402551,898010,0.4482700638077527,4,53,69,3,90277,385290,396775,5,stable
CUST_22161,24,Male,Rural,262455,141441,301896,261920,1.1526267562614538,4,52,43,5,52120,132414,683120,56,stable
CUST_22162,53,Male,Semi-Urban,69761,23106,61354,866040,0.07084430280356566,1,52,65,5,61724,200197,104862,48,stable
CUST_22163,59,Female,Urban,88210,48594,492350,132139,1.2,7,72,55,1,81592,143180,552470,54,stable
CUST_22164,40,Female,Semi-Urban,197480,120245,224743,267219,0.8410442371238572,7,73,70,2,14701,349937,707691,10,stable
CUST_22165,33,Male,Urban,72186,46928,448697,161258,1.2,3,63,23,0,91347,175154,220005,11,stable
CUST_22166,56,Male,Urban,131969,53329,476750,780541,0.610794308050442,1,66,76,0,78212,126923,221586,23,stable
CUST_22167,24,Male,Semi-Urban,272319,164351,147017,643985,0.22829258445460687,5,85,33,4,72167,290152,949813,9,stable
CUST_22168,55,Male,Urban,85772,37099,266067,186170,1.2,2,41,27,1,85958,128980,936632,59,stable
CUST_22169,28,Female,Rural,257082,83022,156369,519731,0.3008652552955279,4,44,64,3,62863,192150,704782,27,stable
CUST_22170,56,Female,Semi-Urban,146123,82672,194621,625158,0.31131489959338277,3,7,71,4,66496,332844,656065,42,stable
CUST_22171,26,Male,Rural,140677,48851,293374,141813,1.2,4,82,5,0,44664,479742,887284,15,stable
CUST_22172,42,Male,Urban,87805,25056,350117,622899,0.5620766769572595,5,46,73,5,64502,193799,224263,27,stable
CUST_22173,26,Male,Urban,95241,24819,217444,279764,0.7772408172602622,2,20,4,1,70511,451900,684342,38,stable
CUST_22174,56,Female,Semi-Urban,281540,112294,80453,753899,0.10671588634551843,7,54,75,4,68248,352430,409367,11,stable
CUST_22175,29,Male,Semi-Urban,68721,39378,72285,734296,0.09844122806061861,5,58,88,5,26350,242578,934103,14,stable
CUST_22176,36,Female,Urban,219899,133467,338019,360868,0.9366832193489032,4,86,75,4,32114,456333,842481,17,decrease
CUST_22177,59,Female,Semi-Urban,180723,111562,314737,335881,0.9370491334728669,6,45,55,4,21141,283224,279753,44,stable
CUST_22178,58,Male,Urban,51645,21381,344074,273479,1.2,3,10,56,4,32575,232002,218072,40,stable
CUST_22179,53,Male,Rural,186216,40761,443619,617115,0.7188595318538684,6,36,43,2,98178,393252,608831,30,stable
CUST_22180,38,Male,Semi-Urban,43616,12613,21296,614020,0.03468290935148692,5,57,28,2,86035,275362,637038,40,stable
CUST_22181,32,Female,Rural,214805,63939,127832,806654,0.15847190988949414,3,53,27,4,49383,175878,840419,46,stable
CUST_22182,47,Male,Semi-Urban,106182,47983,449405,687326,0.6538454823475324,5,19,9,0,81445,357265,694617,11,stable
CUST_22183,21,Male,Rural,32450,21349,225209,874906,0.2574093674063271,3,86,65,4,99031,397421,472311,31,stable
CUST_22184,35,Female,Urban,31660,8394,206005,102819,1.2,1,85,6,3,86521,5705,624963,50,increase
CUST_22185,47,Female,Urban,160109,34717,375260,291306,1.2,7,18,18,4,52752,370162,596899,5,stable
CUST_22186,36,Female,Urban,102944,20610,372892,113519,1.2,7,67,53,3,53447,432462,462266,37,stable
CUST_22187,41,Male,Urban,251601,163614,370438,872328,0.42465448776148423,3,2,33,2,66228,219893,225553,43,stable
CUST_22188,21,Female,Semi-Urban,122318,74744,25975,905152,0.028696837658205472,2,48,26,1,24830,469678,640662,20,stable
CUST_22189,49,Female,Rural,130048,88627,200646,274376,0.7312811616176342,7,55,35,5,89168,104784,521169,20,stable
CUST_22190,23,Female,Semi-Urban,88597,48743,81679,361856,0.2257223868058012,7,12,55,2,14602,96639,89675,17,stable
CUST_22191,32,Female,Semi-Urban,269633,136255,405332,417479,0.9709039257064427,7,90,51,5,4679,189003,203796,52,stable
CUST_22192,48,Female,Urban,142093,37170,298352,696321,0.42846905378410244,4,70,2,2,66457,136462,119034,35,increase
CUST_22193,59,Male,Semi-Urban,160635,78363,484169,131676,1.2,1,90,68,4,52612,111423,657253,36,decrease
CUST_22194,57,Female,Rural,206622,123023,141504,267795,0.5284041897720271,6,6,7,0,79711,129676,678766,28,stable
CUST_22195,51,Female,Semi-Urban,57335,36388,420417,360715,1.1655101673065993,5,62,24,5,25167,238154,100689,28,stable
CUST_22196,51,Female,Rural,37998,24130,316989,839069,0.3777865705919299,5,63,56,2,23816,114885,773814,31,stable
CUST_22197,53,Male,Urban,147511,51886,106896,814226,0.13128541707093608,6,78,53,4,62987,26756,180735,58,stable
CUST_22198,53,Male,Urban,133190,39288,40810,238125,0.17138057742782153,4,61,45,3,31778,435321,219805,24,stable
CUST_22199,31,Female,Semi-Urban,262621,72016,253494,301305,0.8413202568825608,6,1,7,0,45690,75077,516931,30,stable
CUST_22200,49,Female,Rural,155371,81108,34325,394189,0.08707751865222013,4,51,77,1,81594,454012,227860,15,stable
CUST_22201,45,Female,Urban,25288,5942,243267,75547,1.2,1,46,85,2,6862,255478,695527,26,stable
CUST_22202,33,Female,Urban,50876,32321,463699,375509,1.2,1,76,25,0,52109,422773,478449,38,stable
